geoid,black,native,asian,PI,other,multi,hispanic,nonwhite,white,total,pct_nonwhite,pct_white,race_source_abbreviation,link_to_detailed_sourcing
1.00E+13,80,0,0,0,3,0,31,114,71,185,61.62162162,38.37837838,tract,http://www.prisonersofthecensus.org/data/2010blocks/010010202002008/
1.00E+13,190,0,1,0,1,0,4,196,292,488,40.16393443,59.83606557,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010030105001039/
1.00E+13,11,1,0,0,0,0,0,12,26,38,31.57894737,68.42105263,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010030108001027/
1.00E+13,10,0,0,0,0,0,0,10,7,17,58.82352941,41.17647059,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010030112012050/
1.00E+13,2,0,0,0,0,0,0,2,2,4,50,50,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010030114073034/
1.00E+13,300,1,0,0,0,0,1,302,203,505,59.8019802,40.1980198,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010030109033013/
1.01E+13,966,0,0,0,0,1,6,973,653,1626,59.8400984,40.1599016,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/010059502002082/
1.01E+13,43,0,0,0,0,0,0,43,55,98,43.87755102,56.12244898,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/010059502002091/
1.01E+13,785,0,0,0,0,39,17,841,492,1333,63.09077269,36.90922731,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010059504002044/
1.01E+13,1357,0,0,0,2,6,54,1419,595,2014,70.45680238,29.54319762,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010070100044013/
1.01E+13,6,0,0,0,1,0,5,12,118,130,9.230769231,90.76923077,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010090501011039/
1.01E+13,1,0,0,0,0,0,0,1,0,1,100,0,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/010119522003043/
1.01E+13,32,0,0,0,0,0,0,32,0,32,100,0,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/010119522003076/
1.01E+13,882,0,0,0,0,6,4,892,605,1497,59.58583834,40.41416166,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010119522001066/
1.01E+13,27,0,0,0,0,1,0,28,10,38,73.68421053,26.31578947,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010139531001000/
1.02E+13,162,0,5,0,0,0,14,181,228,409,44.25427873,55.74572127,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010150006001058/
1.02E+13,30,0,0,0,0,0,0,30,20,50,60,40,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010150008001014/
1.02E+13,2,0,0,0,0,0,0,2,6,8,25,75,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010150012012050/
1.02E+13,0,0,0,0,0,0,0,0,2,2,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010150022003003/
1.02E+13,62,0,0,0,0,0,1,63,74,137,45.98540146,54.01459854,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010179540004002/
1.02E+13,9,0,0,0,0,0,0,9,71,80,11.25,88.75,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010199560002036/
1.02E+13,51,0,0,0,1,0,44,96,83,179,53.63128492,46.36871508,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010210601014007/
1.02E+13,22,1,0,0,0,0,0,23,11,34,67.64705882,32.35294118,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010239568003028/
1.02E+13,0,0,0,0,0,0,0,0,2,2,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010239567002006/
1.03E+13,41,0,0,0,0,2,0,43,57,100,43,57,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010259578006003/
1.03E+13,24,0,0,0,1,0,3,28,49,77,36.36363636,63.63636364,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010279590003007/
1.03E+13,9,0,0,0,1,1,5,16,76,92,17.39130435,82.60869565,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010299596003003/
1.03E+13,138,1,0,0,0,1,2,142,100,242,58.67768595,41.32231405,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010310105001002/
1.03E+13,30,0,0,0,0,0,14,44,45,89,49.43820225,50.56179775,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010330205003033/
1.04E+13,19,0,0,0,0,0,0,19,26,45,42.22222222,57.77777778,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010359605002020/
1.04E+13,40,0,0,0,0,0,1,41,39,80,51.25,48.75,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010379612001019/
1.04E+13,58,0,0,0,0,0,1,59,113,172,34.30232558,65.69767442,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010399621002029/
1.04E+13,14,0,0,0,9,1,13,37,199,236,15.6779661,84.3220339,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010439650003020/
1.04E+13,0,0,0,0,14,1,27,42,32,74,56.75675676,43.24324324,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010439649002022/
1.04E+13,0,0,0,0,0,0,0,0,3,3,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010439654022063/
1.05E+13,4,0,0,0,0,0,0,4,5,9,44.44444444,55.55555556,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010450211022010/
1.05E+13,33,0,0,0,0,0,3,36,27,63,57.14285714,42.85714286,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010450207004001/
1.05E+13,19,0,0,0,0,0,16,35,163,198,17.67676768,82.32323232,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010499609003022/
1.05E+13,0,0,0,0,0,0,0,0,2,2,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010499611001081/
1.05E+13,0,0,0,0,0,1,0,1,3,4,25,75,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010499614001064/
1.05E+13,382,0,0,0,0,32,163,577,799,1376,41.93313953,58.06686047,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/010510301004084/
1.05E+13,1621,0,1,0,2,10,8,1642,763,2405,68.27442827,31.72557173,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/010510301004090/
1.05E+13,199,0,0,0,0,0,0,199,100,299,66.55518395,33.44481605,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010510309011013/
1.05E+13,306,8,1,0,0,11,15,341,377,718,47.49303621,52.50696379,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/010510306001015/
1.05E+13,96,1,0,0,0,4,2,103,138,241,42.73858921,57.26141079,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/010510306002079/
1.05E+13,79,0,0,0,0,0,6,85,78,163,52.14723926,47.85276074,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010539702002036/
1.05E+13,1200,13,3,0,1,31,20,1268,631,1899,66.77198526,33.22801474,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/010539704002037/
1.05E+13,705,0,2,0,0,2,3,712,288,1000,71.2,28.8,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/010539704002044/
1.06E+13,268,4,25,1,29,23,68,418,401,819,51.03785104,48.96214896,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010550012001012/
1.06E+13,0,0,0,0,0,0,0,0,10,10,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010570202004031/
1.06E+13,13,0,0,0,0,2,1,16,37,53,30.18867925,69.81132075,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010570203001064/
1.06E+13,2,0,0,0,0,0,1,3,7,10,30,70,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010599730003020/
1.06E+13,19,0,3,0,2,1,13,38,42,80,47.5,52.5,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010599733002027/
1.06E+13,19,0,0,0,0,0,3,22,32,54,40.74074074,59.25925926,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010610503003016/
1.07E+13,25,0,0,0,0,2,1,28,36,64,43.75,56.25,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010650404001002/
1.07E+13,56,0,0,0,0,0,0,56,47,103,54.36893204,45.63106796,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010650404005050/
1.07E+13,29,0,0,0,0,0,1,30,25,55,54.54545455,45.45454545,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010670302001069/
1.07E+13,59,0,0,0,0,0,0,59,32,91,64.83516484,35.16483516,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/010690406001029/
1.07E+13,63,0,0,0,0,1,1,65,49,114,57.01754386,42.98245614,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/010690406001035/
1.07E+13,192,0,0,0,0,0,8,200,148,348,57.47126437,42.52873563,tract,http://www.prisonersofthecensus.org/data/2010blocks/010690414002049/
1.07E+13,9,2,0,0,1,0,3,15,116,131,11.45038168,88.54961832,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/010719508004015/
1.07E+13,1,0,0,0,2,1,1,5,16,21,23.80952381,76.19047619,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/010719508004064/
1.07E+13,30,0,0,0,0,0,1,31,16,47,65.95744681,34.04255319,tract,http://www.prisonersofthecensus.org/data/2010blocks/010730102002154/
1.07E+13,107,0,0,0,0,0,3,110,171,281,39.14590747,60.85409253,tract,http://www.prisonersofthecensus.org/data/2010blocks/010730016001028/
1.07E+13,598,6,0,0,11,9,32,656,266,922,71.14967462,28.85032538,tract,http://www.prisonersofthecensus.org/data/2010blocks/010730027001062/
1.07E+13,120,0,1,0,2,7,6,136,23,159,85.53459119,14.46540881,tract,http://www.prisonersofthecensus.org/data/2010blocks/010730042003001/
1.07E+13,5,0,0,0,0,0,0,5,0,5,100,0,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010730106024021/
1.07E+13,13,0,0,0,0,0,1,14,4,18,77.77777778,22.22222222,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010730107021072/
1.07E+13,12,0,0,0,0,0,0,12,16,28,42.85714286,57.14285714,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010730100012028/
1.07E+13,0,0,0,0,0,0,0,0,1,1,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010730108012047/
1.07E+13,0,0,0,0,0,0,0,0,2,2,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010730123053017/
1.07E+13,3,0,0,0,0,0,0,3,4,7,42.85714286,57.14285714,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010730121043012/
1.07E+13,1,0,0,0,0,0,0,1,21,22,4.545454545,95.45454545,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010730111092024/
1.07E+13,0,0,0,0,0,0,0,0,4,4,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010730114002018/
1.07E+13,1150,1,1,1,0,1,0,1154,380,1534,75.22816167,24.77183833,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010730122002062/
1.08E+13,8,0,0,0,0,0,0,8,44,52,15.38461538,84.61538462,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010750301004040/
1.08E+13,40,0,0,0,0,0,10,50,95,145,34.48275862,65.51724138,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010770101001084/
1.08E+13,17,0,0,0,0,1,0,18,90,108,16.66666667,83.33333333,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010799794001001/
1.08E+13,183,0,0,0,0,0,20,203,128,331,61.32930514,38.67069486,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010810411004000/
1.08E+13,56,0,0,0,3,1,13,73,165,238,30.67226891,69.32773109,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010830206001053/
1.08E+13,1216,1,1,0,0,1,9,1228,1116,2344,52.3890785,47.6109215,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010830208013001/
1.09E+13,33,0,0,0,0,0,0,33,1,34,97.05882353,2.941176471,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010857808002036/
1.09E+13,49,0,0,0,0,0,0,49,2,51,96.07843137,3.921568627,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010872323001029/
1.09E+13,84,0,1,0,10,7,20,122,50,172,70.93023256,29.06976744,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/010890031001052/
1.09E+13,445,10,2,1,1,9,54,522,343,865,60.34682081,39.65317919,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/010890031002025/
1.09E+13,55,0,0,0,0,2,2,59,11,70,84.28571429,15.71428571,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010919730006030/
1.09E+13,140,0,0,0,0,0,0,140,124,264,53.03030303,46.96969697,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/010939644001025/
1.09E+13,104,0,0,0,0,0,0,104,189,293,35.49488055,64.50511945,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/010939644003051/
1.10E+13,4,0,0,0,0,0,1,5,59,64,7.8125,92.1875,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/010950309032037/
1.10E+13,2,0,0,0,0,0,1,3,27,30,10,90,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/010950309032052/
1.10E+13,1,0,0,0,0,0,0,1,12,13,7.692307692,92.30769231,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010950311004020/
1.10E+13,0,0,0,0,0,0,0,0,14,14,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010950304015038/
1.10E+13,18,0,0,0,2,0,4,24,178,202,11.88118812,88.11881188,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/010950307021007/
1.10E+13,1,0,0,0,0,0,1,2,12,14,14.28571429,85.71428571,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/010950307021021/
1.10E+13,4,0,0,0,0,0,0,4,1,5,80,20,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010970052001012/
1.10E+13,639,1,3,0,2,0,6,651,339,990,65.75757576,34.24242424,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/010970012001441/
1.10E+13,213,0,0,0,0,1,1,215,112,327,65.74923547,34.25076453,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/010970012001451/
1.10E+13,1,0,0,0,0,0,0,1,7,8,12.5,87.5,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010970054001040/
1.10E+13,44,0,0,0,0,0,0,44,11,55,80,20,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/010990760003037/
1.10E+13,274,0,0,0,0,0,18,292,33,325,89.84615385,10.15384615,tract,http://www.prisonersofthecensus.org/data/2010blocks/011010001001017/
1.10E+13,406,1,0,0,1,0,7,415,96,511,81.21330724,18.78669276,tract,http://www.prisonersofthecensus.org/data/2010blocks/011010002001021/
1.10E+13,504,0,0,0,0,2,38,544,370,914,59.51859956,40.48140044,tract,http://www.prisonersofthecensus.org/data/2010blocks/011010009001000/
1.10E+13,216,0,0,0,0,0,1,217,107,324,66.97530864,33.02469136,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/011010051011010/
1.10E+13,865,0,1,0,0,1,28,895,796,1691,52.92726198,47.07273802,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/011010055012026/
1.10E+13,126,0,0,0,0,0,1,127,237,364,34.89010989,65.10989011,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/011030004001006/
1.10E+13,57,0,0,0,0,0,66,123,34,157,78.34394904,21.65605096,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/011030004004074/
1.10E+13,402,0,0,0,0,0,4,406,308,714,56.8627451,43.1372549,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/011030006001101/
1.11E+13,16,0,0,0,0,0,0,16,1,17,94.11764706,5.882352941,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/011056870001043/
1.11E+13,46,1,0,0,19,1,58,125,67,192,65.10416667,34.89583333,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/011070503002035/
1.11E+13,2,0,0,0,0,0,0,2,0,2,100,0,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/011091889003035/
1.11E+13,25,0,0,0,0,0,1,26,22,48,54.16666667,45.83333333,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/011110003002011/
1.11E+13,136,0,0,0,0,7,1,144,148,292,49.31506849,50.68493151,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/011130306002005/
1.12E+13,12,0,0,0,0,0,2,14,72,86,16.27906977,83.72093023,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/011150404012011/
1.12E+13,37,0,0,0,0,0,1,38,88,126,30.15873016,69.84126984,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/011150402032005/
1.12E+13,970,0,1,0,0,2,19,992,439,1431,69.32215234,30.67784766,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/011150405023009/
1.12E+13,1,0,0,0,0,0,0,1,3,4,25,75,tract,http://www.prisonersofthecensus.org/data/2010blocks/011170303192002/
1.12E+13,16,0,0,0,0,0,2,18,14,32,56.25,43.75,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/011170303142041/
1.12E+13,1,0,0,0,0,0,0,1,1,2,50,50,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/011170303152032/
1.12E+13,410,1,1,0,22,4,34,472,393,865,54.56647399,45.43352601,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/011170307011110/
1.12E+13,369,0,0,0,0,5,10,384,164,548,70.0729927,29.9270073,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/011210112001153/
1.12E+13,102,1,0,0,3,2,8,116,117,233,49.78540773,50.21459227,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/011210107001029/
1.12E+13,423,22,1,0,100,38,248,832,167,999,83.28328328,16.71671672,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/011210107001034/
1.12E+13,179,3,2,0,12,5,51,252,120,372,67.74193548,32.25806452,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/011210103012068/
1.12E+13,88,0,0,0,1,0,1,90,48,138,65.2173913,34.7826087,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/011239624003033/
1.13E+13,366,0,0,0,2,1,10,379,240,619,61.22778675,38.77221325,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/011250116001154/
1.13E+13,0,0,0,0,0,0,0,0,2,2,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/011270218002028/
1.13E+13,76,0,0,0,21,1,43,141,128,269,52.41635688,47.58364312,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/011270202002083/
